Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
622,-1.5730,-9.8090,-0.1293,0.0045,-0.0088,0.0325
630,-1.5347,-9.8043,-0.1628,0.0000,-0.0109,0.0293
638,-1.5107,-9.7659,-0.1437,0.0035,-0.0080,0.0282
647,-1.5131,-9.8186,-0.1389,0.0075,-0.0091,0.0301
655,-1.5538,-9.7875,-0.1772,0.0032,-0.0093,0.0298
662,-1.5538,-9.8282,-0.1460,0.0040,-0.0104,0.0288
670,-1.5754,-9.8426,-0.1030,0.0035,-0.0096,0.0285
678,-1.6257,-9.8378,-0.0527,0.0027,-0.0053,0.0293
687,-1.4964,-9.8210,-0.1245,0.0037,-0.0053,0.0306
695,-1.6113,-9.8378,-0.1173,0.0027,-0.0077,0.0304
702,-1.5179,-9.8114,-0.1149,0.0035,-0.0064,0.0304
710,-1.5538,-9.8402,-0.0886,0.0048,-0.0120,0.0298
718,-1.5658,-9.8066,-0.1820,0.0037,-0.0064,0.0320
727,-1.6305,-9.8114,-0.2322,0.0013,-0.0123,0.0322
735,-1.5443,-9.8138,-0.1460,0.0021,-0.0096,0.0304
743,-1.5586,-9.7731,-0.2346,0.0035,-0.0085,0.0296
750,-1.5227,-9.8282,-0.1844,-0.0019,-0.0083,0.0269
758,-1.5586,-9.8569,-0.2274,0.0008,-0.0093,0.0301
766,-1.5490,-9.7971,-0.1437,0.0024,-0.0101,0.0280
775,-1.4916,-9.8186,-0.1293,0.0037,-0.0120,0.0304
783,-1.5850,-9.7875,-0.1053,0.0051,-0.0107,0.0282
790,-1.5395,-9.8569,-0.1149,0.0037,-0.0115,0.0301
798,-1.5371,-9.8450,-0.1006,0.0011,-0.0051,0.0314
806,-1.5490,-9.8258,-0.1245,0.0027,-0.0104,0.0288
815,-1.6137,-9.8402,-0.1508,0.0011,-0.0085,0.0269
823,-1.5083,-9.8474,-0.1604,0.0027,-0.0091,0.0328
831,-1.5610,-9.8090,-0.1556,0.0048,-0.0064,0.0290
838,-1.5227,-9.8210,-0.1532,0.0005,-0.0107,0.0309
846,-1.5850,-9.8234,-0.1676,0.0005,-0.0088,0.0272
855,-1.5538,-9.8114,-0.1460,0.0032,-0.0061,0.0280
863,-1.5538,-9.7492,-0.1676,0.0021,-0.0077,0.0322
871,-1.5658,-9.8258,-0.1772,0.0048,-0.0104,0.0280
878,-1.5586,-9.7875,-0.1149,0.0051,-0.0064,0.0296
886,-1.5083,-9.8426,-0.1939,0.0045,-0.0101,0.0293
894,-1.5945,-9.7995,-0.1604,0.0021,-0.0080,0.0264
903,-1.6209,-9.8138,-0.0575,0.0024,-0.0083,0.0280
911,-1.5395,-9.7636,-0.1389,0.0048,-0.0091,0.0269
918,-1.5850,-9.8234,-0.1700,0.0021,-0.0075,0.0290
926,-1.5179,-9.8066,-0.1604,0.0016,-0.0053,0.0280
934,-1.5730,-9.8019,-0.0670,0.0029,-0.0112,0.0274
943,-1.5802,-9.7995,-0.1628,0.0019,-0.0099,0.0306
951,-1.5467,-9.8402,-0.0551,0.0029,-0.0061,0.0301
959,-1.5395,-9.8019,-0.1389,0.0032,-0.0083,0.0277
966,-1.5514,-9.8497,-0.0886,0.0032,-0.0091,0.0288
974,-1.5610,-9.7995,-0.0934,0.0048,-0.0107,0.0296
983,-1.5514,-9.7899,-0.1628,0.0008,-0.0067,0.0277
991,-1.5227,-9.7803,-0.2035,0.0040,-0.0067,0.0304
999,-1.5036,-9.8426,-0.1149,0.0011,-0.0075,0.0317
1006,-1.5467,-9.8617,-0.1006,0.0059,-0.0075,0.0293
1014,-1.5826,-9.8114,-0.0910,0.0016,-0.0109,0.0282
1022,-1.6185,-9.8186,-0.0622,0.0037,-0.0133,0.0314
1031,-1.5395,-9.8162,-0.1125,0.0053,-0.0096,0.0296
1039,-1.5706,-9.8665,-0.1628,0.0021,-0.0099,0.0293
1047,-1.5874,-9.8282,-0.1844,0.0016,-0.0104,0.0293
1054,-1.5371,-9.8186,-0.1221,0.0013,-0.0085,0.0322
1062,-1.5036,-9.8090,-0.1915,0.0027,-0.0093,0.0293
1071,-1.5658,-9.7995,-0.1006,0.0043,-0.0075,0.0312
1079,-1.5802,-9.7899,-0.0886,0.0016,-0.0083,0.0304
1087,-1.5897,-9.8426,-0.1389,0.0032,-0.0115,0.0293
1094,-1.5730,-9.7492,-0.1820,0.0024,-0.0077,0.0277
1102,-1.5443,-9.8378,-0.1604,0.0048,-0.0075,0.0274
1111,-1.5227,-9.8450,-0.1173,0.0013,-0.0096,0.0306
1119,-1.5347,-9.8569,-0.0359,0.0016,-0.0037,0.0266
1127,-1.5993,-9.8282,-0.1125,0.0035,-0.0091,0.0285
1135,-1.5490,-9.8378,-0.1053,0.0003,-0.0061,0.0290
1142,-1.6328,-9.8043,-0.1891,0.0013,-0.0075,0.0285
1150,-1.5586,-9.8402,-0.1293,0.0029,-0.0067,0.0282
1159,-1.5203,-9.8090,-0.1269,0.0032,-0.0061,0.0306
1167,-1.5395,-9.7899,-0.0934,0.0000,-0.0075,0.0304
1175,-1.5658,-9.8138,-0.1053,0.0035,-0.0053,0.0306
1182,-1.5730,-9.8354,-0.1963,0.0016,-0.0101,0.0314
1190,-1.5227,-9.8521,-0.1748,0.0029,-0.0101,0.0296
1199,-1.5131,-9.8186,-0.2107,0.0045,-0.0075,0.0290
1207,-1.5395,-9.8090,-0.1221,0.0013,-0.0109,0.0314
1215,-1.5514,-9.7827,-0.1628,-0.0005,-0.0077,0.0325
1223,-1.5514,-9.7851,-0.0838,0.0035,-0.0104,0.0304
1230,-1.5586,-9.8019,-0.1820,0.0024,-0.0115,0.0296
1239,-1.5874,-9.8426,-0.1293,0.0000,-0.0088,0.0301
1247,-1.5993,-9.8162,-0.1891,0.0029,-0.0120,0.0309
1255,-1.5730,-9.7683,-0.1030,-0.0005,-0.0080,0.0285
1263,-1.5945,-9.8019,-0.1341,0.0037,-0.0056,0.0298
1270,-1.6041,-9.8234,-0.1987,0.0024,-0.0085,0.0293
1278,-1.5778,-9.8569,-0.2274,0.0016,-0.0072,0.0298
1287,-1.5443,-9.8761,-0.1484,0.0008,-0.0083,0.0290
1295,-1.5754,-9.8186,-0.0982,0.0027,-0.0059,0.0282
1303,-1.5131,-9.8402,-0.2035,0.0035,-0.0067,0.0282
1311,-1.5778,-9.7995,-0.1796,0.0035,-0.0085,0.0285
1318,-1.5012,-9.7588,-0.1269,0.0016,-0.0104,0.0304
1327,-1.5802,-9.7875,-0.0814,-0.0008,-0.0083,0.0296
1335,-1.5347,-9.8210,-0.2035,0.0053,-0.0088,0.0288
1343,-1.6257,-9.8019,-0.1389,0.0019,-0.0088,0.0261
1351,-1.5275,-9.8114,-0.1101,0.0013,-0.0149,0.0306
1358,-1.5778,-9.8282,-0.1173,0.0016,-0.0115,0.0317
1367,-1.5682,-9.7947,-0.0958,-0.0021,-0.0096,0.0314
1375,-1.5514,-9.8282,-0.0479,0.0032,-0.0051,0.0320
1383,-1.5347,-9.8210,-0.0958,0.0037,-0.0088,0.0293
1391,-1.5060,-9.8545,-0.1484,0.0037,-0.0088,0.0301
1399,-1.5778,-9.7612,-0.2514,0.0008,-0.0048,0.0301
1406,-1.5706,-9.8761,-0.1341,0.0019,-0.0091,0.0309
1415,-1.5874,-9.8090,-0.1484,0.0011,-0.0112,0.0288
1423,-1.6376,-9.7707,-0.1484,0.0037,-0.0067,0.0314
1431,-1.6065,-9.8234,-0.1628,0.0024,-0.0072,0.0277
1439,-1.5275,-9.8258,-0.1772,0.0032,-0.0077,0.0285
1446,-1.5371,-9.8426,-0.1508,-0.0003,-0.0083,0.0317
1455,-1.5371,-9.8378,-0.1460,0.0019,-0.0061,0.0298
1463,-1.5897,-9.7947,-0.2227,0.0024,-0.0053,0.0296
1471,-1.5897,-9.7971,-0.1532,-0.0003,-0.0083,0.0277
1479,-1.5514,-9.7540,-0.1580,0.0003,-0.0099,0.0266
1486,-1.6281,-9.7851,-0.1413,0.0027,-0.0109,0.0282
1495,-1.5658,-9.8258,-0.0527,0.0032,-0.0080,0.0298
1503,-1.5874,-9.7875,-0.1293,0.0013,-0.0096,0.0338
1511,-1.5371,-9.7755,-0.1245,0.0027,-0.0077,0.0322
1519,-1.5514,-9.8234,-0.1149,0.0013,-0.0059,0.0301
1527,-1.5706,-9.8186,-0.2011,0.0013,-0.0064,0.0288
1534,-1.6017,-9.7755,-0.1460,0.0043,-0.0053,0.0322
1543,-1.5706,-9.7779,-0.1532,0.0005,-0.0088,0.0325
1551,-1.5490,-9.8234,-0.2035,0.0021,-0.0080,0.0330
1559,-1.5395,-9.7875,-0.1317,0.0016,-0.0109,0.0298
1567,-1.5969,-9.8066,-0.0407,0.0056,-0.0091,0.0322
1574,-1.5060,-9.7803,-0.0814,0.0029,-0.0091,0.0296
1583,-1.5107,-9.8378,-0.1915,0.0032,-0.0123,0.0301
1591,-1.5706,-9.8450,-0.1652,0.0013,-0.0080,0.0285
1599,-1.5586,-9.7851,-0.1891,0.0008,-0.0067,0.0296
1607,-1.5778,-9.8186,-0.1532,0.0024,-0.0088,0.0285
1615,-1.5251,-9.8354,-0.1030,0.0021,-0.0075,0.0290
1623,-1.5131,-9.8306,-0.1365,0.0019,-0.0048,0.0317
1631,-1.5514,-9.8569,-0.0958,0.0019,-0.0051,0.0333
1639,-1.5730,-9.8258,-0.2059,0.0024,-0.0067,0.0280
1647,-1.5921,-9.8330,-0.2083,0.0051,-0.0075,0.0312
1655,-1.5658,-9.8066,-0.1389,0.0024,-0.0075,0.0258
1662,-1.5778,-9.8138,-0.1389,0.0016,-0.0069,0.0301
1671,-1.5754,-9.8402,-0.1245,0.0037,-0.0080,0.0269
1679,-1.5155,-9.8617,-0.1724,0.0000,-0.0083,0.0277
1687,-1.5490,-9.8043,-0.1413,0.0011,-0.0075,0.0325
1695,-1.5634,-9.8210,-0.0814,0.0053,-0.0040,0.0314
1703,-1.5993,-9.8162,-0.1125,0.0035,-0.0085,0.0298
1711,-1.5083,-9.8258,-0.0718,0.0040,-0.0069,0.0309
1719,-1.5634,-9.7659,-0.1796,-0.0003,-0.0072,0.0293
1727,-1.5586,-9.8210,-0.1341,0.0024,-0.0059,0.0301
1735,-1.5897,-9.8090,-0.0599,0.0021,-0.0048,0.0320
1743,-1.6041,-9.8378,-0.1077,0.0051,-0.0096,0.0312
1751,-1.5251,-9.7923,-0.1532,0.0051,-0.0067,0.0282
1759,-1.5730,-9.8402,-0.0670,0.0013,-0.0077,0.0288
1767,-1.5897,-9.8138,-0.1987,0.0024,-0.0053,0.0293
1775,-1.5897,-9.7995,-0.1556,0.0024,-0.0075,0.0293
1783,-1.5921,-9.8330,-0.2753,0.0021,-0.0077,0.0298
1792,-1.5634,-9.7947,-0.1365,0.0045,-0.0093,0.0288
1799,-1.5490,-9.8426,-0.0215,0.0067,-0.0048,0.0312
1807,-1.5371,-9.8881,-0.1891,0.0013,-0.0104,0.0320
1815,-1.5083,-9.8114,-0.0551,0.0045,-0.0080,0.0282
1823,-1.5706,-9.8114,-0.2155,0.0048,-0.0104,0.0298
1831,-1.5993,-9.8713,-0.2274,0.0005,-0.0096,0.0317
1839,-1.5730,-9.7923,-0.0168,0.0045,-0.0080,0.0320
1847,-1.5969,-9.7612,-0.1077,0.0003,-0.0080,0.0322
1855,-1.5682,-9.8043,-0.1963,0.0005,-0.0067,0.0304
1863,-1.5730,-9.8210,-0.0910,0.0013,-0.0067,0.0288
1871,-1.5347,-9.8426,-0.1365,0.0013,-0.0088,0.0306
1880,-1.6065,-9.8569,-0.1963,0.0021,-0.0080,0.0309
1887,-1.5586,-9.7875,-0.1844,0.0029,-0.0080,0.0301
1895,-1.4988,-9.8186,-0.0862,0.0024,-0.0107,0.0282
1903,-1.5323,-9.8043,-0.2035,0.0029,-0.0083,0.0288
1911,-1.4964,-9.8258,-0.0814,0.0056,-0.0085,0.0266
1920,-1.5562,-9.8378,-0.1269,0.0013,-0.0072,0.0290
1927,-1.5706,-9.8378,-0.1820,0.0029,-0.0069,0.0336
1935,-1.6137,-9.9072,-0.1891,0.0008,-0.0080,0.0322
1943,-1.4461,-9.7995,-0.1389,0.0019,-0.0104,0.0298
1951,-1.5419,-9.8306,-0.2035,0.0035,-0.0101,0.0304
1959,-1.5850,-9.8162,-0.1604,0.0005,-0.0101,0.0296
1968,-1.5754,-9.7971,-0.1413,0.0027,-0.0077,0.0306
1975,-1.5323,-9.7755,-0.1844,0.0029,-0.0059,0.0298
1983,-1.5538,-9.8090,-0.2155,0.0008,-0.0120,0.0285
1991,-1.5874,-9.7875,-0.0886,0.0061,-0.0080,0.0256
1999,-1.5778,-9.8114,-0.0718,0.0016,-0.0093,0.0320
2008,-1.5730,-9.8162,-0.1580,0.0016,-0.0075,0.0314
2015,-1.5921,-9.8138,-0.1772,0.0021,-0.0085,0.0285
2023,-1.5945,-9.8761,-0.1437,0.0029,-0.0096,0.0298
2031,-1.5395,-9.7683,-0.1556,0.0024,-0.0056,0.0317
2039,-1.5012,-9.8066,-0.1269,0.0008,-0.0069,0.0296
2048,-1.5850,-9.8162,-0.1963,0.0040,-0.0093,0.0301
2056,-1.5850,-9.7995,-0.1580,0.0048,-0.0075,0.0330
2063,-1.5610,-9.8282,-0.2059,0.0019,-0.0083,0.0309
2071,-1.5538,-9.8210,-0.1149,0.0027,-0.0072,0.0288
2079,-1.5490,-9.7803,-0.1365,0.0021,-0.0075,0.0304
2087,-1.5490,-9.8114,-0.1700,0.0053,-0.0077,0.0309
2096,-1.5826,-9.8450,-0.1149,0.0019,-0.0069,0.0325
2103,-1.5969,-9.8019,-0.1556,0.0019,-0.0096,0.0290
2111,-1.5706,-9.8210,-0.1748,0.0019,-0.0085,0.0312
2119,-1.5706,-9.8354,-0.1724,-0.0005,-0.0104,0.0290
2127,-1.5179,-9.8545,-0.1413,0.0029,-0.0085,0.0288
2136,-1.5299,-9.7707,-0.1556,0.0013,-0.0072,0.0328
2143,-1.5682,-9.7516,-0.2059,0.0032,-0.0072,0.0298
2151,-1.5874,-9.7995,-0.0239,0.0019,-0.0059,0.0256
2159,-1.5443,-9.8258,-0.1532,0.0035,-0.0048,0.0298
2167,-1.6017,-9.8354,-0.1532,0.0008,-0.0067,0.0306
2176,-1.5299,-9.8186,-0.1197,0.0024,-0.0067,0.0304
2184,-1.5203,-9.7995,-0.2035,-0.0003,-0.0112,0.0277
2191,-1.5203,-9.8354,-0.0694,0.0029,-0.0067,0.0282
2199,-1.5155,-9.8354,-0.0982,0.0024,-0.0075,0.0293
2207,-1.5897,-9.8210,-0.1724,0.0032,-0.0088,0.0280
2215,-1.5371,-9.7947,-0.0766,0.0019,-0.0061,0.0269
2224,-1.5179,-9.8234,-0.1891,0.0037,-0.0072,0.0282
2231,-1.5443,-9.8904,-0.1365,0.0021,-0.0099,0.0296
2239,-1.5203,-9.7851,-0.2107,0.0032,-0.0093,0.0317
2247,-1.5754,-9.8952,-0.2059,0.0037,-0.0088,0.0312
2255,-1.5514,-9.8378,-0.1149,0.0027,-0.0091,0.0290
2264,-1.5490,-9.8282,-0.1101,0.0016,-0.0091,0.0330
2272,-1.5778,-9.7923,-0.1676,0.0021,-0.0053,0.0288
2279,-1.5586,-9.8258,-0.1796,0.0021,-0.0064,0.0293
2287,-1.5419,-9.8186,-0.1676,0.0003,-0.0112,0.0314
2295,-1.5514,-9.8186,-0.1772,0.0019,-0.0075,0.0282
2304,-1.5490,-9.8330,-0.1508,0.0016,-0.0096,0.0306
2312,-1.5347,-9.8545,-0.1221,0.0013,-0.0088,0.0325
2319,-1.5562,-9.8234,-0.1772,0.0016,-0.0075,0.0309
2327,-1.5778,-9.7995,-0.2203,0.0019,-0.0080,0.0296
2335,-1.6065,-9.8521,-0.1915,0.0008,-0.0120,0.0309
2343,-1.5514,-9.8186,-0.1293,0.0040,-0.0061,0.0280
2352,-1.5921,-9.8474,-0.1101,0.0035,-0.0096,0.0293
2360,-1.5658,-9.8450,-0.1604,0.0000,-0.0061,0.0306
2367,-1.5251,-9.8066,-0.0982,0.0013,-0.0088,0.0290
2375,-1.5251,-9.8330,-0.1460,0.0040,-0.0059,0.0301
2383,-1.6113,-9.7636,-0.1556,0.0029,-0.0085,0.0293
2392,-1.5754,-9.8019,-0.1413,0.0051,-0.0141,0.0304
2400,-1.5993,-9.8186,-0.0694,0.0013,-0.0104,0.0282
2407,-1.6137,-9.8354,-0.0910,0.0016,-0.0080,0.0312
2415,-1.5778,-9.8354,-0.0646,0.0029,-0.0091,0.0328
2423,-1.5802,-9.8426,-0.2562,0.0043,-0.0053,0.0285
2432,-1.5706,-9.7995,-0.1820,0.0029,-0.0093,0.0309
2440,-1.5897,-9.8354,-0.1700,0.0040,-0.0088,0.0333
2448,-1.5514,-9.8330,-0.1293,0.0035,-0.0091,0.0282
2455,-1.5802,-9.8210,-0.1724,0.0045,-0.0109,0.0304
2463,-1.4940,-9.8114,-0.1101,0.0032,-0.0093,0.0320
2471,-1.5538,-9.8138,-0.0335,0.0029,-0.0043,0.0296
2480,-1.5778,-9.8162,-0.1508,0.0027,-0.0056,0.0306
2488,-1.5993,-9.8306,-0.1173,0.0053,-0.0083,0.0296
2495,-1.5802,-9.8689,-0.1604,0.0051,-0.0085,0.0253
2503,-1.5275,-9.7875,-0.1245,0.0011,-0.0125,0.0280
2511,-1.5826,-9.7971,-0.1460,0.0008,-0.0072,0.0296
2520,-1.5610,-9.8306,-0.1197,0.0059,-0.0080,0.0280
2528,-1.5706,-9.8043,-0.1556,0.0029,-0.0069,0.0277
2536,-1.6017,-9.8019,-0.1437,0.0016,-0.0072,0.0277
2543,-1.5874,-9.7755,-0.0934,0.0048,-0.0053,0.0293
2551,-1.5227,-9.8378,-0.2011,0.0035,-0.0072,0.0304
2560,-1.5730,-9.8521,-0.1197,0.0027,-0.0093,0.0298
2568,-1.5443,-9.8450,-0.1772,0.0024,-0.0064,0.0277
2576,-1.5921,-9.7707,-0.1532,0.0021,-0.0091,0.0296
2583,-1.5634,-9.8210,-0.1963,0.0032,-0.0075,0.0282
2591,-1.5538,-9.8186,-0.1006,0.0032,-0.0072,0.0304
2599,-1.6137,-9.8521,-0.0479,0.0032,-0.0059,0.0306
2608,-1.5706,-9.8090,-0.1915,0.0021,-0.0064,0.0304
2616,-1.6065,-9.8474,-0.0958,0.0024,-0.0075,0.0314
2624,-1.5634,-9.8066,-0.1652,0.0032,-0.0085,0.0306
2631,-1.5467,-9.7851,-0.2394,0.0000,-0.0083,0.0306
2639,-1.5706,-9.8186,-0.2346,0.0059,-0.0093,0.0258
2648,-1.5826,-9.8043,-0.1389,0.0043,-0.0109,0.0288
2656,-1.5658,-9.7947,-0.1484,0.0035,-0.0096,0.0290
2664,-1.5945,-9.8450,-0.1604,0.0048,-0.0099,0.0272
2671,-1.5467,-9.7851,-0.1748,0.0008,-0.0075,0.0304
2679,-1.5802,-9.8186,-0.1101,0.0008,-0.0093,0.0298
2688,-1.5395,-9.8282,-0.1269,0.0045,-0.0096,0.0293
2696,-1.5514,-9.8162,-0.1341,0.0037,-0.0107,0.0312
2704,-1.5826,-9.8210,-0.2298,0.0029,-0.0099,0.0304
2711,-1.5945,-9.8138,-0.1796,0.0035,-0.0104,0.0290
2719,-1.5921,-9.8426,-0.1389,0.0019,-0.0077,0.0296
2727,-1.5299,-9.7947,-0.1772,0.0035,-0.0067,0.0288
2736,-1.5634,-9.8043,-0.2155,0.0011,-0.0061,0.0312
2744,-1.6089,-9.8593,-0.1772,0.0032,-0.0080,0.0301
2752,-1.5778,-9.8019,-0.1532,0.0005,-0.0069,0.0306
2759,-1.5730,-9.8330,-0.1939,0.0003,-0.0099,0.0256
2767,-1.6113,-9.8258,-0.1269,0.0043,-0.0080,0.0296
2776,-1.5419,-9.8306,-0.1484,0.0027,-0.0075,0.0293
2784,-1.5467,-9.8066,-0.1125,0.0019,-0.0083,0.0290
2792,-1.5203,-9.7659,-0.1532,0.0048,-0.0104,0.0269
2799,-1.5730,-9.7588,-0.0958,0.0032,-0.0096,0.0282
2807,-1.5706,-9.7564,-0.1245,0.0024,-0.0101,0.0309
2816,-1.5036,-9.8378,-0.1772,0.0013,-0.0125,0.0280
2824,-1.5299,-9.7971,-0.1724,0.0011,-0.0123,0.0304
2832,-1.4988,-9.7875,-0.2011,0.0005,-0.0069,0.0328
2840,-1.6065,-9.8521,-0.1030,0.0013,-0.0080,0.0293
2847,-1.4796,-9.8114,-0.1221,0.0024,-0.0080,0.0306
2855,-1.5802,-9.8138,-0.1341,0.0059,-0.0072,0.0277
2864,-1.5921,-9.7779,-0.1365,0.0013,-0.0085,0.0277
2872,-1.5610,-9.8617,-0.1508,0.0027,-0.0085,0.0314
2880,-1.5610,-9.8545,-0.1580,0.0032,-0.0067,0.0274
2887,-1.5395,-9.8210,-0.1820,0.0016,-0.0088,0.0312
2895,-1.5634,-9.8545,-0.0263,0.0016,-0.0083,0.0288
2904,-1.5874,-9.8114,-0.2131,0.0027,-0.0093,0.0288
2912,-1.5395,-9.7947,-0.1460,0.0019,-0.0080,0.0328
2920,-1.5323,-9.8258,-0.1939,0.0035,-0.0069,0.0285
2928,-1.5706,-9.8234,-0.1867,0.0043,-0.0093,0.0293
2935,-1.5562,-9.8043,-0.1173,0.0035,-0.0088,0.0304
2944,-1.5251,-9.8354,-0.1484,0.0051,-0.0109,0.0314
2952,-1.5467,-9.7947,-0.0982,0.0040,-0.0077,0.0288
2960,-1.5778,-9.7803,-0.1125,0.0029,-0.0133,0.0320
2968,-1.5203,-9.7683,-0.0048,0.0029,-0.0077,0.0293
2975,-1.5203,-9.8354,-0.2011,0.0037,-0.0080,0.0298
2983,-1.5490,-9.8569,-0.2418,0.0008,-0.0112,0.0306
2992,-1.5227,-9.8019,-0.1844,0.0048,-0.0059,0.0285
3000,-1.5993,-9.7995,-0.0431,0.0019,-0.0091,0.0304
3008,-1.6233,-9.7875,-0.1844,-0.0003,-0.0061,0.0293
3016,-1.5706,-9.7683,-0.2083,0.0013,-0.0064,0.0304
3023,-1.5610,-9.8090,-0.2035,0.0029,-0.0048,0.0285
3032,-1.5275,-9.7755,-0.1030,0.0035,-0.0027,0.0282
3040,-1.5299,-9.7971,-0.1963,0.0011,-0.0069,0.0296
3048,-1.5706,-9.8090,-0.1317,0.0016,-0.0085,0.0269
3056,-1.5490,-9.8497,-0.1676,0.0019,-0.0099,0.0277
3063,-1.5299,-9.8497,-0.0790,-0.0003,-0.0091,0.0296
3072,-1.5850,-9.8737,-0.1604,0.0043,-0.0099,0.0269
3080,-1.5107,-9.8641,-0.1149,0.0000,-0.0075,0.0304
3088,-1.5634,-9.8545,-0.0646,0.0013,-0.0096,0.0320
3096,-1.5347,-9.8210,-0.1963,0.0011,-0.0051,0.0301
3104,-1.5778,-9.8593,-0.0838,0.0029,-0.0072,0.0304
3111,-1.5251,-9.7348,-0.2562,0.0019,-0.0093,0.0285
3120,-1.5730,-9.8569,-0.1628,0.0024,-0.0064,0.0309
3128,-1.5658,-9.7755,-0.1365,0.0024,-0.0064,0.0293
3136,-1.5754,-9.8474,-0.1173,0.0011,-0.0085,0.0296
3144,-1.5443,-9.7875,-0.1867,0.0040,-0.0064,0.0282
3151,-1.5467,-9.7612,-0.1460,0.0027,-0.0043,0.0322
3160,-1.5251,-9.8402,-0.1245,0.0019,-0.0101,0.0304
3168,-1.5562,-9.8138,-0.1580,0.0043,-0.0125,0.0280
3176,-1.5969,-9.7923,-0.1915,0.0027,-0.0096,0.0285
3184,-1.5897,-9.8545,-0.2298,0.0040,-0.0136,0.0314
3192,-1.4916,-9.7827,-0.1508,0.0011,-0.0069,0.0322
3200,-1.5754,-9.8210,-0.1628,0.0005,-0.0083,0.0296
3208,-1.5299,-9.8019,-0.0790,0.0024,-0.0075,0.0314
3216,-1.6257,-9.7779,-0.2634,-0.0005,-0.0069,0.0309
3224,-1.5658,-9.8330,-0.1221,0.0035,-0.0067,0.0274
3232,-1.5514,-9.8641,-0.1437,0.0011,-0.0117,0.0301
3239,-1.5945,-9.8114,-0.2227,0.0027,-0.0085,0.0280
3248,-1.5610,-9.8306,-0.1125,0.0027,-0.0112,0.0304
3256,-1.5275,-9.7827,-0.2490,0.0027,-0.0115,0.0304
3264,-1.5778,-9.8402,-0.1987,0.0016,-0.0107,0.0296
3272,-1.5897,-9.8593,-0.0934,0.0040,-0.0061,0.0266
3280,-1.5275,-9.8402,-0.1484,0.0019,-0.0077,0.0301
3288,-1.4988,-9.8234,-0.2322,0.0027,-0.0091,0.0301
3296,-1.5490,-9.8066,-0.1580,0.0013,-0.0056,0.0304
3304,-1.5275,-9.7683,-0.1628,0.0027,-0.0077,0.0309
3312,-1.5874,-9.7540,-0.1915,0.0035,-0.0099,0.0285
3320,-1.5682,-9.8761,-0.0838,-0.0005,-0.0061,0.0298
3328,-1.5802,-9.8019,-0.1604,0.0027,-0.0072,0.0320
3336,-1.5538,-9.7995,-0.2322,-0.0011,-0.0075,0.0336
3344,-1.5419,-9.7875,-0.1604,0.0027,-0.0069,0.0320
3352,-1.5874,-9.7923,-0.1484,0.0029,-0.0104,0.0288
3360,-1.5179,-9.8019,-0.1484,0.0008,-0.0080,0.0274
3367,-1.5562,-9.8402,-0.0694,0.0019,-0.0064,0.0296
3376,-1.5897,-9.8521,-0.1149,-0.0008,-0.0075,0.0298
3384,-1.5347,-9.8186,-0.1676,-0.0003,-0.0099,0.0301
3392,-1.5323,-9.7755,-0.1580,0.0048,-0.0085,0.0277
3400,-1.5634,-9.8114,-0.1365,0.0013,-0.0069,0.0285
3408,-1.5514,-9.8066,-0.1724,-0.0003,-0.0120,0.0312
3416,-1.5490,-9.7923,-0.1820,0.0003,-0.0075,0.0309
