Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1119,-0.1030,-9.9527,0.1006,0.0011,-0.0093,0.0301
1127,-0.1437,-9.9551,0.0431,0.0013,-0.0075,0.0296
1135,-0.1389,-9.9144,0.0958,0.0032,-0.0080,0.0285
1142,-0.0982,-9.9407,0.0982,0.0035,-0.0083,0.0304
1150,-0.2011,-9.9982,0.0168,0.0032,-0.0040,0.0314
1159,-0.0742,-9.9647,0.1125,0.0040,-0.0053,0.0282
1167,-0.1724,-9.9024,0.0096,0.0051,-0.0091,0.0282
1175,-0.1341,-9.9383,0.0694,0.0035,-0.0061,0.0296
1183,-0.1101,-9.9359,0.0287,0.0037,-0.0083,0.0312
1190,-0.1676,-9.9503,0.1413,0.0024,-0.0072,0.0328
1199,-0.1915,-9.9623,0.0407,0.0019,-0.0091,0.0317
1207,-0.0886,-9.9359,0.1317,0.0029,-0.0032,0.0280
1215,-0.1293,-9.9479,0.1221,0.0005,-0.0080,0.0314
1223,-0.1341,-9.9718,-0.0024,0.0037,-0.0088,0.0304
1230,-0.1796,-9.9910,0.1006,0.0029,-0.0032,0.0296
1239,-0.1532,-9.9335,0.0599,0.0056,-0.0093,0.0298
1247,-0.1221,-9.9790,0.1173,0.0016,-0.0045,0.0304
1255,-0.1580,-9.9790,0.0287,0.0027,-0.0083,0.0282
1263,-0.1269,-9.9264,0.0527,0.0035,-0.0061,0.0306
1271,-0.1532,-9.8809,0.0766,0.0021,-0.0085,0.0312
1278,-0.1915,-9.9599,0.1006,0.0027,-0.0056,0.0296
1287,-0.1939,-9.9886,0.0551,0.0029,-0.0077,0.0290
1295,-0.1317,-9.9503,0.1221,0.0021,-0.0080,0.0301
1303,-0.0359,-9.9527,-0.0431,0.0048,-0.0083,0.0306
1311,-0.1030,-9.9479,0.0838,0.0045,-0.0027,0.0290
1318,-0.1413,-9.9742,0.1269,0.0037,-0.0069,0.0306
1327,-0.1532,-9.9431,0.0192,0.0037,-0.0093,0.0296
1335,-0.1844,-9.9503,0.1101,0.0019,-0.0077,0.0309
1343,-0.1341,-9.9934,0.0742,0.0037,-0.0080,0.0309
1351,-0.1724,-9.9671,0.1293,0.0027,-0.0080,0.0296
1358,-0.1700,-9.9455,-0.0215,0.0011,-0.0045,0.0306
1367,-0.1173,-9.9359,0.0048,0.0016,-0.0075,0.0269
1375,-0.1628,-9.9910,0.0431,0.0059,-0.0061,0.0293
1383,-0.1125,-9.9575,0.0215,-0.0019,-0.0064,0.0293
1391,-0.1628,-9.9742,0.0718,0.0037,-0.0091,0.0288
1399,-0.1987,-9.9240,-0.0096,0.0040,-0.0048,0.0285
1406,-0.1556,-9.9359,-0.0096,0.0021,-0.0091,0.0301
1415,-0.1772,-9.9168,0.1389,-0.0003,-0.0077,0.0296
1423,-0.1269,-9.9575,0.0718,0.0048,-0.0043,0.0293
1431,-0.1173,-9.8976,-0.0551,0.0029,-0.0093,0.0293
1439,-0.1413,-9.9551,0.0622,-0.0003,-0.0067,0.0264
1446,-0.1796,-9.9527,0.0527,0.0016,-0.0045,0.0309
1455,-0.1820,-9.9144,0.0551,0.0003,-0.0075,0.0280
1463,-0.1820,-9.9359,0.0048,0.0027,-0.0061,0.0285
1471,-0.1891,-9.9144,0.1030,0.0035,-0.0040,0.0293
1479,-0.1508,-9.9718,0.0886,0.0016,-0.0048,0.0330
1487,-0.1317,-9.9599,0.0934,0.0027,-0.0059,0.0277
1495,-0.1556,-9.9096,0.0670,0.0024,-0.0061,0.0288
1503,-0.1484,-9.9766,0.0694,0.0043,-0.0069,0.0266
1511,-0.1628,-9.9671,0.1389,0.0043,-0.0075,0.0314
1519,-0.0862,-9.9886,0.0479,0.0037,-0.0085,0.0309
1527,-0.1245,-9.9862,0.0431,0.0005,-0.0093,0.0296
1534,-0.1484,-9.9718,0.0335,0.0024,-0.0093,0.0285
1543,-0.1748,-9.9455,0.0383,0.0053,-0.0061,0.0285
1551,-0.1101,-9.9479,0.1101,0.0029,-0.0064,0.0293
1559,-0.1628,-9.9623,0.0742,0.0051,-0.0083,0.0306
1567,-0.1101,-9.9551,0.0287,-0.0019,-0.0045,0.0306
1575,-0.1293,-9.9886,0.1173,-0.0003,-0.0069,0.0280
1583,-0.1030,-9.9742,0.1101,0.0032,-0.0045,0.0282
1591,-0.1437,-9.9359,0.0862,0.0024,-0.0085,0.0314
1599,-0.1437,-9.9551,0.0503,0.0051,-0.0053,0.0290
1607,-0.1341,-9.9814,0.0431,0.0043,-0.0088,0.0293
1615,-0.0838,-9.9910,0.0742,0.0019,-0.0061,0.0320
1623,-0.1844,-9.9623,0.0503,0.0043,-0.0051,0.0296
1631,-0.2059,-9.9934,0.0575,0.0019,-0.0075,0.0277
1639,-0.1245,-9.9647,0.0646,0.0043,-0.0053,0.0296
1647,-0.1341,-9.9671,0.1173,0.0032,-0.0075,0.0317
1655,-0.1317,-9.9910,0.0599,-0.0008,-0.0059,0.0298
1664,-0.1700,-9.9527,0.1006,0.0021,-0.0083,0.0322
1671,-0.0982,-9.9431,0.0982,0.0051,-0.0069,0.0290
1679,-0.1173,-9.9671,0.0575,0.0043,-0.0069,0.0277
1687,-0.1269,-9.9311,0.1053,0.0048,-0.0072,0.0309
1695,-0.1317,-9.9527,0.0431,0.0024,-0.0053,0.0282
1703,-0.1293,-10.0006,0.0790,0.0043,-0.0053,0.0282
1711,-0.1939,-9.9575,0.0718,0.0016,-0.0072,0.0290
1719,-0.1676,-9.9814,0.0455,0.0021,-0.0064,0.0293
1727,-0.0862,-9.9575,0.1245,0.0035,-0.0083,0.0298
1735,-0.1867,-9.9551,0.0670,0.0045,-0.0083,0.0304
1743,-0.1604,-9.9647,0.1101,0.0051,-0.0061,0.0293
1752,-0.1365,-9.9934,0.1053,0.0043,-0.0091,0.0296
1759,-0.0934,-9.9982,0.0670,0.0013,-0.0080,0.0282
1767,-0.2083,-9.9048,0.0766,0.0019,-0.0043,0.0264
1775,-0.1365,-9.9766,0.1676,0.0024,-0.0051,0.0280
1783,-0.0982,-9.9503,0.1341,0.0024,-0.0056,0.0290
1792,-0.1700,-9.9623,0.0120,0.0011,-0.0045,0.0322
1799,-0.1221,-9.9216,0.1077,0.0021,-0.0067,0.0293
1807,-0.1628,-10.0078,0.0311,0.0061,-0.0043,0.0320
1815,-0.1604,-9.9407,0.0359,0.0043,-0.0053,0.0290
1823,-0.1700,-9.9168,0.0407,0.0029,-0.0053,0.0314
1831,-0.1245,-9.9742,0.1508,0.0043,-0.0035,0.0293
1840,-0.1508,-9.9503,0.1077,0.0032,-0.0067,0.0296
1847,-0.1604,-9.9383,0.0790,0.0059,-0.0085,0.0306
1855,-0.1053,-9.9575,0.1221,0.0037,-0.0093,0.0293
1863,-0.1915,-9.9575,0.1053,0.0024,-0.0083,0.0266
1871,-0.1077,-9.9479,0.0694,0.0032,-0.0080,0.0293
1880,-0.1006,-9.9790,0.1317,-0.0011,-0.0056,0.0293
1887,-0.1915,-9.9982,0.0838,0.0013,-0.0075,0.0330
1895,-0.1197,-10.0126,0.0024,0.0053,-0.0053,0.0293
1903,-0.2227,-9.9790,0.0479,0.0005,-0.0051,0.0314
1911,-0.1700,-9.9096,0.0862,0.0037,-0.0075,0.0309
1920,-0.0814,-9.9264,0.0287,0.0037,-0.0083,0.0304
1928,-0.0934,-9.9718,0.0910,0.0035,-0.0059,0.0272
1935,-0.1676,-9.9311,0.0287,0.0027,-0.0072,0.0290
1943,-0.1628,-9.9575,0.0575,0.0035,-0.0067,0.0277
1951,-0.2107,-9.9000,0.0359,0.0043,-0.0059,0.0312
1959,-0.1867,-9.9527,0.0287,0.0040,-0.0085,0.0309
1968,-0.1245,-9.9168,0.0862,0.0027,-0.0059,0.0293
1975,-0.1437,-9.9958,0.0766,0.0029,-0.0059,0.0293
1983,-0.1844,-9.9886,0.0814,0.0021,-0.0035,0.0304
1991,-0.1532,-9.9431,-0.0096,0.0024,-0.0064,0.0280
1999,-0.1437,-9.9288,-0.0287,0.0021,-0.0061,0.0280
2008,-0.1341,-9.9311,-0.0287,0.0016,-0.0083,0.0320
2015,-0.0575,-9.9814,0.0599,0.0024,-0.0069,0.0290
2023,-0.1748,-9.9000,0.0910,0.0021,-0.0075,0.0304
2031,-0.1820,-9.9335,0.1580,0.0008,-0.0059,0.0306
2039,-0.1317,-9.9838,0.0120,0.0037,-0.0096,0.0296
2048,-0.1628,-9.9048,0.0383,0.0051,-0.0061,0.0325
2056,-0.1700,-9.9742,0.0934,0.0013,-0.0061,0.0277
2063,-0.1221,-9.9814,0.1724,0.0024,-0.0061,0.0274
2071,-0.1484,-10.0054,0.0503,0.0024,-0.0061,0.0306
2079,-0.1748,-9.9144,0.0718,0.0021,-0.0083,0.0293
2087,-0.1508,-9.9503,0.0287,0.0008,-0.0061,0.0274
2096,-0.0862,-9.9671,0.0910,0.0037,-0.0088,0.0298
2103,-0.1365,-9.9671,0.1197,0.0021,-0.0064,0.0282
2111,-0.1676,-9.9575,0.0982,0.0019,-0.0069,0.0328
2119,-0.2251,-9.9647,0.1197,0.0056,-0.0096,0.0304
2127,-0.1700,-9.9096,0.0982,0.0048,-0.0059,0.0296
2136,-0.1580,-9.9695,0.1245,0.0008,-0.0064,0.0304
2144,-0.1101,-9.9240,0.0455,0.0016,-0.0051,0.0293
2151,-0.1700,-9.9766,0.0958,0.0019,-0.0101,0.0272
2159,-0.1221,-9.9647,0.0335,0.0011,-0.0109,0.0306
2167,-0.1125,-9.9503,0.0862,0.0021,-0.0069,0.0293
2176,-0.1724,-9.9742,0.0599,0.0037,-0.0059,0.0277
2184,-0.1245,-9.9766,0.0910,0.0043,-0.0064,0.0285
2191,-0.1820,-9.9910,0.1053,0.0045,-0.0072,0.0285
2199,-0.0694,-9.9503,0.0192,0.0016,-0.0080,0.0317
2207,-0.1101,-9.9934,0.0910,0.0067,-0.0075,0.0293
