Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1135,-1.6352,-9.8234,0.2011,0.0085,-0.0040,0.0280
1142,-1.6113,-9.7995,0.2370,0.0072,0.0000,0.0280
1150,-1.6664,-9.7588,0.2346,0.0040,-0.0005,0.0306
1159,-1.6496,-9.7348,0.2251,0.0027,-0.0051,0.0266
1167,-1.6089,-9.7803,0.2466,-0.0029,-0.0035,0.0301
1175,-1.6735,-9.7923,0.2873,0.0032,-0.0019,0.0282
1182,-1.6544,-9.8330,0.1939,0.0019,-0.0037,0.0296
1190,-1.6879,-9.8162,0.3065,0.0019,-0.0032,0.0325
1199,-1.6472,-9.8066,0.2322,0.0016,-0.0048,0.0304
1207,-1.6496,-9.7516,0.1915,0.0019,-0.0077,0.0322
1215,-1.5969,-9.7875,0.2897,0.0032,-0.0024,0.0274
1223,-1.6089,-9.8306,0.2227,0.0029,-0.0019,0.0290
1230,-1.6688,-9.8043,0.2346,0.0048,-0.0080,0.0320
1239,-1.6233,-9.7803,0.2155,0.0029,-0.0011,0.0338
1247,-1.6161,-9.8066,0.1580,0.0037,-0.0059,0.0317
1255,-1.6328,-9.7683,0.2179,0.0027,-0.0040,0.0317
1263,-1.6185,-9.7971,0.2466,0.0003,-0.0021,0.0328
1270,-1.6305,-9.7923,0.2370,-0.0003,-0.0008,0.0328
1278,-1.5969,-9.8090,0.2969,0.0021,-0.0003,0.0309
1287,-1.6759,-9.7971,0.2538,-0.0013,-0.0011,0.0322
1295,-1.6712,-9.8450,0.2466,0.0037,-0.0005,0.0336
1303,-1.6424,-9.8210,0.1724,-0.0005,-0.0016,0.0306
1311,-1.6281,-9.8019,0.1963,0.0008,0.0008,0.0328
1318,-1.6185,-9.7636,0.2274,0.0064,-0.0011,0.0282
1327,-1.6664,-9.7995,0.1963,0.0029,0.0019,0.0301
1335,-1.6161,-9.7612,0.2179,-0.0003,0.0035,0.0314
1343,-1.6257,-9.7779,0.2179,0.0019,-0.0016,0.0274
1351,-1.6592,-9.8210,0.2179,0.0053,-0.0021,0.0301
1358,-1.6927,-9.8043,0.3424,0.0051,0.0021,0.0272
1367,-1.6328,-9.8210,0.2945,0.0011,0.0035,0.0290
1375,-1.6328,-9.8450,0.2562,0.0024,0.0072,0.0290
1383,-1.5874,-9.8114,0.2179,0.0013,0.0037,0.0288
1391,-1.6712,-9.7971,0.2227,0.0059,0.0032,0.0290
1399,-1.6065,-9.7971,0.2538,0.0051,0.0056,0.0296
